5;0.000000
10;0.000001
10;0.000001
50;0.000006
1000;0.001077
10000;0.103885
10000;0.106466
30000;0.980932
30000;0.979260
30000;0.950399
80000;6.582487
5;0.000000
10;0.000001
100;0.000016
100;0.000014
10;0.000001
1000;0.001407
30000;0.980603
10000;0.126847
10000;0.136959
10000;0.125727
